Time	Global	Diffuse	Temp	V05	V06	V07	V08	V09	V10	V11	V12	V13
977400	0.00	0.00	2.09	0.00	-3.05	0.00	0.00	1.00	0.00	43.735	4.567	0.00
981000	23.37	23.37	1.69	0.00	-23.38	0.00	0.00	1.00	0.00	43.735	4.567	0.00
984600	152.54	62.05	4.07	0.00	-20.79	0.00	0.00	1.00	0.00	43.735	4.567	0.00
988200	285.86	75.18	9.02	0.00	-15.40	0.00	0.00	1.00	0.00	43.735	4.567	0.00
991800	380.78	82.60	11.20	0.00	-13.02	0.00	0.00	1.00	0.00	43.735	4.567	0.00
995400	425.59	86.54	12.09	0.00	-12.05	0.00	0.00	1.00	0.00	43.735	4.567	0.00
999000	412.90	87.83	12.58	0.00	-11.51	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1002600	343.94	87.97	12.98	0.00	-11.08	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1006200	228.97	85.30	12.58	0.00	-11.51	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1009800	91.61	58.55	11.99	0.00	-12.16	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1013400	4.16	4.16	10.01	0.00	5.58	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1017000	0.00	0.00	8.72	0.00	4.18	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1020600	0.00	0.00	8.33	0.00	3.75	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1024200	0.00	0.00	7.63	0.00	2.99	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1027800	0.00	0.00	7.73	0.00	3.10	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1031400	0.00	0.00	8.58	0.00	4.02	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1035000	0.00	0.00	8.58	0.00	4.02	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1038600	0.00	0.00	8.81	0.00	4.27	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1042200	0.00	0.00	8.85	0.00	4.32	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1045800	0.00	0.00	8.83	0.00	4.29	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1049400	0.00	0.00	8.64	0.00	4.09	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1053000	0.00	0.00	8.39	0.00	3.81	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1056600	0.00	0.00	8.37	0.00	3.80	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1060200	0.00	0.00	8.53	0.00	3.97	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1063800	0.00	0.00	1.79	0.00	-3.38	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1067400	23.76	23.76	2.68	0.00	-22.30	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1071000	151.89	64.25	3.57	0.00	-21.33	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1074600	283.38	79.39	5.26	0.00	-19.50	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1078200	377.48	87.12	10.01	0.00	-14.32	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1081800	422.35	90.85	11.40	0.00	-12.81	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1085400	411.74	91.21	12.78	0.00	-11.30	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1089000	346.47	88.97	14.66	0.00	-9.25	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1092600	235.05	83.12	16.44	0.00	-7.31	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1096200	97.81	57.99	15.65	0.00	-8.17	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1099800	5.00	5.00	13.18	0.00	9.03	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1103400	0.00	0.00	11.59	0.00	7.31	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1107000	0.00	0.00	9.91	0.00	5.47	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1110600	0.00	0.00	12.48	0.00	8.28	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1114200	0.00	0.00	12.29	0.00	8.06	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1117800	0.00	0.00	12.36	0.00	8.14	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1121400	0.00	0.00	12.34	0.00	8.12	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1125000	0.00	0.00	12.63	0.00	8.44	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1128600	0.00	0.00	12.63	0.00	8.44	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1132200	0.00	0.00	12.25	0.00	8.02	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1135800	0.00	0.00	11.75	0.00	7.48	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1139400	0.00	0.00	11.54	0.00	7.25	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1143000	0.00	0.00	11.58	0.00	7.29	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1146600	0.00	0.00	11.56	0.00	7.27	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1150200	0.00	0.00	11.79	0.00	7.52	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1153800	24.46	24.46	10.80	0.00	-13.46	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1157400	156.75	61.53	12.78	0.00	-11.30	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1161000	293.38	72.62	13.87	0.00	-10.11	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1164600	390.96	79.61	14.56	0.00	-9.36	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1168200	438.20	83.28	15.36	0.00	-8.49	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1171800	429.29	82.40	15.85	0.00	-7.95	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1175400	364.72	77.63	13.38	0.00	-10.65	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1179000	252.01	70.74	12.98	0.00	-11.08	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1182600	109.30	53.10	12.78	0.00	-11.30	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1186200	6.34	6.34	11.30	0.00	6.98	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1189800	0.00	0.00	10.11	0.00	5.69	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1193400	0.00	0.00	9.32	0.00	4.83	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1197000	0.00	0.00	9.42	0.00	4.93	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1200600	0.00	0.00	9.12	0.00	4.61	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1204200	0.00	0.00	10.15	0.00	5.74	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1207800	0.00	0.00	10.01	0.00	5.58	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1211400	0.00	0.00	9.86	0.00	5.42	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1215000	0.00	0.00	9.77	0.00	5.32	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1218600	0.00	0.00	9.65	0.00	5.19	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1222200	0.00	0.00	9.46	0.00	4.98	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1225800	0.00	0.00	9.35	0.00	4.87	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1229400	0.00	0.00	8.98	0.00	4.45	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1233000	0.00	0.00	8.58	0.00	4.02	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1236600	0.00	0.00	7.04	0.00	2.34	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1240200	26.83	26.83	6.84	0.00	-17.77	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1243800	163.40	57.13	7.73	0.00	-16.80	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1247400	301.29	68.29	9.22	0.00	-15.18	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1251000	399.31	76.63	10.60	0.00	-13.67	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1254600	445.85	81.54	12.09	0.00	-12.05	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1258200	437.46	80.51	13.18	0.00	-10.87	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1261800	375.01	73.77	13.67	0.00	-10.33	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1265400	263.94	63.86	13.97	0.00	-10.00	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1269000	118.90	48.37	12.39	0.00	-11.73	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1272600	7.78	7.78	10.41	0.00	6.01	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1276200	0.00	0.00	8.92	0.00	4.39	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1279800	0.00	0.00	8.72	0.00	4.18	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1283400	0.00	0.00	8.03	0.00	3.42	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1287000	0.00	0.00	7.83	0.00	3.21	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1290600	0.00	0.00	6.58	0.00	1.85	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1294200	0.00	0.00	6.02	0.00	1.23	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1297800	0.00	0.00	5.45	0.00	0.61	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1301400	0.00	0.00	4.80	0.00	-0.10	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1305000	0.00	0.00	4.23	0.00	-0.72	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1308600	0.00	0.00	3.64	0.00	-1.36	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1312200	0.00	0.00	3.31	0.00	-1.72	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1315800	0.00	0.00	3.10	0.00	-1.95	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1319400	0.00	0.00	2.74	0.00	-2.34	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1323000	0.00	0.00	2.88	0.00	-2.19	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1326600	23.75	23.75	2.49	0.00	-22.52	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1330200	149.86	71.41	3.28	0.00	-21.66	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1333800	283.69	85.93	7.14	0.00	-17.45	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1337400	380.07	92.18	10.11	0.00	-14.21	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1341000	425.74	95.92	11.69	0.00	-12.48	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1344600	416.49	96.17	13.47	0.00	-10.54	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1348200	353.25	93.28	13.08	0.00	-10.97	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1351800	242.61	87.32	14.17	0.00	-9.79	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1355400	103.81	63.08	13.67	0.00	-10.33	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1359000	6.84	6.84	12.09	0.00	7.85	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1362600	0.00	0.00	11.40	0.00	7.09	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1366200	0.00	0.00	10.70	0.00	6.34	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1369800	0.00	0.00	10.90	0.00	6.55	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1373400	0.00	0.00	10.60	0.00	6.23	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1377000	0.00	0.00	10.85	0.00	6.50	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1380600	0.00	0.00	10.74	0.00	6.38	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1384200	0.00	0.00	10.40	0.00	6.01	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1387800	0.00	0.00	10.28	0.00	5.87	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1391400	0.00	0.00	10.24	0.00	5.83	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1395000	0.00	0.00	9.90	0.00	5.46	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1398600	0.00	0.00	9.61	0.00	5.14	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1402200	0.00	0.00	9.35	0.00	4.87	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1405800	0.00	0.00	9.02	0.00	4.50	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1409400	0.00	0.00	8.72	0.00	4.18	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1413000	22.40	22.40	8.62	0.00	-15.83	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1416600	143.13	78.36	8.62	0.00	-15.83	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1420200	276.71	95.16	9.81	0.00	-14.54	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1423800	375.48	98.84	11.59	0.00	-12.59	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1427400	424.46	99.75	13.77	0.00	-10.22	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1431000	418.64	97.59	13.77	0.00	-10.22	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1434600	358.58	92.21	14.96	0.00	-8.92	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1438200	250.20	84.05	14.56	0.00	-9.36	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1441800	111.35	61.61	13.57	0.00	-10.43	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1445400	8.14	8.14	12.19	0.00	7.95	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1449000	0.00	0.00	10.90	0.00	6.55	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1452600	0.00	0.00	10.11	0.00	5.69	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1456200	0.00	0.00	9.32	0.00	4.83	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1459800	0.00	0.00	7.63	0.00	2.99	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1463400	0.00	0.00	8.47	0.00	3.91	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1467000	0.00	0.00	7.93	0.00	3.31	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1470600	0.00	0.00	7.45	0.00	2.79	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1474200	0.00	0.00	7.05	0.00	2.35	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1477800	0.00	0.00	6.58	0.00	1.85	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1481400	0.00	0.00	5.98	0.00	1.19	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1485000	0.00	0.00	5.45	0.00	0.61	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1488600	0.00	0.00	4.99	0.00	0.11	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1492200	0.00	0.00	4.82	0.00	-0.08	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1495800	0.00	0.00	4.37	0.00	-0.57	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1499400	28.31	28.31	3.38	0.00	-21.55	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1503000	166.57	60.67	4.47	0.00	-20.36	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1506600	306.65	70.71	6.74	0.00	-17.88	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1510200	407.18	78.13	8.23	0.00	-16.26	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1513800	456.14	82.62	9.81	0.00	-14.54	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1517400	446.33	82.67	9.22	0.00	-15.18	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1521000	378.65	79.86	9.51	0.00	-14.86	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1524600	262.30	76.62	10.21	0.00	-14.10	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1528200	115.93	61.80	8.62	0.00	-15.83	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1531800	8.77	8.77	6.84	0.00	2.13	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1535400	0.00	0.00	6.15	0.00	1.37	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1539000	0.00	0.00	6.05	0.00	1.26	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1542600	0.00	0.00	5.26	0.00	0.40	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1546200	0.00	0.00	2.49	0.00	-2.62	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1549800	0.00	0.00	5.70	0.00	0.88	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1553400	0.00	0.00	5.45	0.00	0.61	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1557000	0.00	0.00	5.11	0.00	0.24	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1560600	0.00	0.00	4.86	0.00	-0.03	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1564200	0.00	0.00	4.38	0.00	-0.55	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1567800	0.00	0.00	3.81	0.00	-1.18	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1571400	0.00	0.00	3.18	0.00	-1.86	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1575000	0.00	0.00	2.58	0.00	-2.52	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1578600	0.00	0.00	2.05	0.00	-3.10	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1582200	0.00	0.00	1.30	0.00	-3.92	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1585800	29.24	29.24	1.20	0.00	-23.92	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1589400	168.26	61.50	1.20	0.00	-23.92	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1593000	308.38	71.78	3.67	0.00	-21.23	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1596600	408.64	79.42	6.54	0.00	-18.10	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1600200	457.17	84.09	9.12	0.00	-15.29	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1603800	449.71	83.33	10.70	0.00	-13.56	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1607400	386.95	77.51	11.89	0.00	-12.27	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1611000	275.19	69.02	12.98	0.00	-11.08	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1614600	129.61	54.36	12.58	0.00	-11.51	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1618200	11.40	11.40	10.70	0.00	6.34	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1621800	0.00	0.00	6.94	0.00	2.24	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1625400	0.00	0.00	6.35	0.00	1.59	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1629000	0.00	0.00	5.75	0.00	0.94	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1632600	0.00	0.00	6.45	0.00	1.70	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1636200	0.00	0.00	6.46	0.00	1.71	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1639800	0.00	0.00	4.82	0.00	-0.08	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1643400	0.00	0.00	3.96	0.00	-1.01	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1647000	0.00	0.00	4.36	0.00	-0.58	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1650600	0.00	0.00	4.61	0.00	-0.31	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1654200	0.00	0.00	4.99	0.00	0.11	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1657800	0.00	0.00	5.45	0.00	0.61	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1661400	0.00	0.00	5.84	0.00	1.04	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1665000	0.00	0.00	6.22	0.00	1.45	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1668600	0.00	0.00	5.75	0.00	0.94	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1672200	25.16	25.16	5.65	0.00	-19.07	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1675800	151.09	78.78	5.65	0.00	-19.07	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1679400	286.35	94.43	5.85	0.00	-18.85	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1683000	384.72	99.73	7.14	0.00	-17.45	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1686600	432.85	102.32	8.33	0.00	-16.15	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1690200	425.26	102.35	8.52	0.00	-15.94	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1693800	362.70	100.04	8.43	0.00	-16.05	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1697400	252.62	94.22	8.43	0.00	-16.05	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1701000	114.25	69.35	8.43	0.00	-16.05	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1704600	10.10	10.10	7.24	0.00	2.56	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1708200	0.00	0.00	6.45	0.00	1.70	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1711800	0.00	0.00	5.75	0.00	0.94	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1715400	0.00	0.00	4.17	0.00	-0.79	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1719000	0.00	0.00	2.49	0.00	-2.62	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1722600	0.00	0.00	5.05	0.00	0.17	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1726200	0.00	0.00	4.65	0.00	-0.26	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1729800	0.00	0.00	4.23	0.00	-0.72	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1733400	0.00	0.00	4.08	0.00	-0.88	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1737000	0.00	0.00	4.33	0.00	-0.61	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1740600	0.00	0.00	4.57	0.00	-0.35	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1744200	0.00	0.00	4.53	0.00	-0.40	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1747800	0.00	0.00	4.69	0.00	-0.21	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1751400	0.00	0.00	4.92	0.00	0.03	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1755000	0.00	0.00	3.77	0.00	-1.22	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1758600	29.38	29.38	4.56	0.00	-20.25	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1762200	166.30	68.53	5.46	0.00	-19.28	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1765800	305.56	79.59	7.24	0.00	-17.34	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1769400	405.71	86.10	8.82	0.00	-15.61	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1773000	455.10	89.70	10.41	0.00	-13.89	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1776600	448.20	89.15	10.90	0.00	-13.35	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1780200	385.45	84.88	11.20	0.00	-13.02	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1783800	273.64	78.55	11.30	0.00	-12.92	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1787400	128.57	63.21	10.60	0.00	-13.67	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1791000	12.33	12.33	8.82	0.00	-15.61	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1794600	0.00	0.00	6.94	0.00	2.24	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1798200	0.00	0.00	5.75	0.00	0.94	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1801800	0.00	0.00	4.37	0.00	-0.57	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1805400	0.00	0.00	4.56	0.00	-0.35	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1809000	0.00	0.00	6.12	0.00	1.34	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1812600	0.00	0.00	5.83	0.00	1.02	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1816200	0.00	0.00	5.62	0.00	0.79	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1819800	0.00	0.00	5.24	0.00	0.38	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1823400	0.00	0.00	4.95	0.00	0.06	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1827000	0.00	0.00	4.61	0.00	-0.31	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1830600	0.00	0.00	4.15	0.00	-0.81	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1834200	0.00	0.00	3.64	0.00	-1.36	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1837800	0.00	0.00	3.18	0.00	-1.86	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1841400	0.00	0.00	-0.09	0.00	-5.43	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1845000	29.76	29.76	0.31	0.00	-24.89	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1848600	167.10	70.53	1.99	0.00	-23.06	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1852200	309.92	78.76	3.77	0.00	-21.12	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1855800	414.13	83.27	5.46	0.00	-19.28	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1859400	466.48	86.29	7.04	0.00	-17.56	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1863000	457.55	86.73	8.13	0.00	-16.37	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1866600	388.38	86.26	9.51	0.00	-14.86	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1870200	270.79	85.59	10.11	0.00	-14.21	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1873800	124.31	69.96	8.82	0.00	-15.61	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1877400	12.36	12.36	7.73	0.00	-16.80	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1881000	0.00	0.00	6.15	0.00	1.37	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1884600	0.00	0.00	4.56	0.00	-0.35	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1888200	0.00	0.00	5.36	0.00	0.51	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1891800	0.00	0.00	5.55	0.00	0.72	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1895400	0.00	0.00	4.89	0.00	-0.00	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1899000	0.00	0.00	4.27	0.00	-0.67	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1902600	0.00	0.00	4.21	0.00	-0.75	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1906200	0.00	0.00	4.06	0.00	-0.90	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1909800	0.00	0.00	3.56	0.00	-1.45	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1913400	0.00	0.00	2.95	0.00	-2.12	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1917000	0.00	0.00	2.64	0.00	-2.46	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1920600	0.00	0.00	1.99	0.00	-3.16	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1924200	0.00	0.00	1.28	0.00	-3.94	0.00	0.00	1.00	0.00	43.735	4.567	0.00
1927800	0.00	0.00	1.89	0.00	-3.27	0.00	0.00	1.00	0.00	43.735	4.567	0.00
