,Iq,If,It,Isp,Is,mean_irradiance,mean_shading,cluster,row,col
51,0.6330621264394091,0.36050888645351886,81.18025751072962,0.8216486525125573,0.22036608984461573,349.35655433739606,0.21602336354251858,2,47,21
52,0.6779749440080702,0.34614285033592224,74.50769230769231,0.8212623118912085,0.24364361976250526,345.38442904598213,0.24177373469119665,2,53,15
53,0.6622446755687194,0.3534807261638157,78.41966173361523,0.8182964165698244,0.2140505068127816,346.8242463290394,0.2257448966937642,2,54,15
54,0.6533972614253645,0.3562681660075285,78.12957157784744,0.817110881767192,0.21879924170586182,345.8897077249378,0.21779365951432286,2,55,15
55,0.656438266506639,0.34888264163529803,69.0754716981132,0.7462432250766323,0.2835567851050154,329.10833938293115,0.28113939549177736,2,60,9
56,0.6297994135102091,0.3636775146519274,75.49455984174085,0.7590399136946092,0.2648124395672405,330.32597257118755,0.2621857396009688,2,60,21
57,0.6501520032492075,0.34974031543336354,69.04985888993414,0.8048835084445036,0.24528726299341372,332.5155945202712,0.2580688706588754,2,61,9
58,0.6302145010418084,0.3645828369943298,79.62018730489073,0.7962085820177044,0.2286965802687498,333.6203724210037,0.24054900868696497,2,61,21
59,0.6618286955137379,0.34125887454138276,70.07827788649706,0.8032931774361025,0.2469771306791951,342.81959387005077,0.2426964435099769,2,68,15
60,0.6528980193902489,0.3476914280268738,73.18956870611835,0.8036634225203968,0.2103781397257879,347.68090942755686,0.22021384286164059,2,69,15
61,0.6214865340901748,0.3500023824272169,68.33023255813953,0.8225244315889427,0.26715884810250123,345.7475266308163,0.25410272762201963,2,74,21
62,0.5883807876863539,0.3638204602849383,74.71135029354207,0.7859236581983348,0.2450924301829796,353.87483019687613,0.2346118496874071,2,75,9
63,0.5989682617487565,0.3658455234192595,79.4824016563147,0.8221602662640265,0.22992599865693725,354.9318573389801,0.21799766158739203,2,75,21
64,0.580302967282276,0.37177776718921235,80.68769389865564,0.7878274745379862,0.2232652746722961,355.58862275385695,0.22116717777021835,2,76,9
65,0.5969650444109151,0.3672035069328632,82.1588486140725,0.8169867093645059,0.21002808740344456,355.77292141157625,0.20784591590870916,2,76,21
66,0.5663912412663039,0.37556582646400155,88.46240179573513,0.7820079175792785,0.19527095564941727,361.6536222464516,0.19076621599590365,2,77,9
67,0.5957260233524334,0.36241482822699767,81.52197213290461,0.8108961057086937,0.20574195898903794,354.0326234747781,0.20500208185997265,2,77,21
68,0.6806227383906919,0.3193881926907133,63.47537878787879,0.8183292880533967,0.2482221397360579,314.01965327870187,0.27552225909956446,3,25,18
69,0.6275068794155074,0.34721494258350405,75.98540145985402,0.8027134234777076,0.22512174054418113,332.0110124351743,0.23352714746523215,3,25,19
70,0.708173597894947,0.30009053223424026,55.48898678414097,0.8487742004178864,0.29150347007267075,301.5801478372806,0.3159002949357362,3,26,18
71,0.7388944728087484,0.30647543717539427,58.31368993653672,0.834562553269051,0.2519160676983115,308.6351176807049,0.28403959841613513,3,33,12
72,0.6581195901042259,0.3389479201410397,69.53567937438905,0.8214706094822837,0.24417960613751985,311.2130379325787,0.27156924581851477,3,33,24
73,0.7307960155341781,0.3172440081955496,65.53149606299213,0.8514552282157469,0.25812706853449247,311.7165657985699,0.281743655606556,3,40,18
74,0.6836932481985432,0.34190212988993185,76.5795090715048,0.8288446254252227,0.23650229170654233,329.9497462766447,0.241574529572607,3,40,19
75,0.7465646395374516,0.30283032353361605,57.41192411924119,0.8785284482622386,0.2975848368141718,300.89467782939795,0.3182060651127676,3,41,18
76,0.6921838844036231,0.3361604802973269,69.78239366963403,0.84304665431619,0.254890728173898,328.05573807210607,0.2563009161442631,3,41,19
77,0.7416180265463994,0.32403392576356793,70.25309917355372,0.8382012242534653,0.22935603591752834,322.1521463810154,0.25107187049727114,3,47,12
78,0.6400806433213243,0.35128889312431505,83.49377123442808,0.8148805929521273,0.2198398388938115,326.1959326017618,0.23344133995356336,3,47,24
