date;Ray_PAR_APV_1;Ray_PAR_Diffus_Control;Ray_PAR_Control;Tracking_angles_alpha;Tracking_mode;Type_day
14/10/2023 11:50;;314;314;0;FLAT;100_Diffus
14/10/2023 12:00;;412.5;412.5;0;FLAT;100_Diffus
14/10/2023 12:10;;487.7;517.9;0;FLAT;100_Diffus
14/10/2023 12:20;;355.4;365.8;0;FLAT;100_Diffus
14/10/2023 12:30;;210.4;212.3;0;FLAT;100_Diffus
14/10/2023 12:40;;312.1;312.1;0;FLAT;100_Diffus
14/10/2023 12:50;;448.1;449.4;0;FLAT;100_Diffus
14/10/2023 13:00;;438.3;454;0;FLAT;100_Diffus
14/10/2023 13:10;;241.5;242.7;0;FLAT;100_Diffus
14/10/2023 13:20;;338.3;338.3;0;FLAT;100_Diffus
14/10/2023 13:30;;452.1;455.6;0;FLAT;100_Diffus
14/10/2023 13:40;;515.8;536.9;0;FLAT;100_Diffus
14/10/2023 13:50;;494.8;614.6;0;FLAT;100_Diffus
14/10/2023 14:00;;480.2;639.2;0;FLAT;100_Diffus
14/10/2023 14:20;;86.5;87.7;0;FLAT;100_Diffus
14/10/2023 14:30;;156;170.8;0;FLAT;100_Diffus
14/10/2023 14:40;;319.6;331;0;FLAT;100_Diffus
14/10/2023 14:50;;275.8;283.3;0;FLAT;100_Diffus
14/10/2023 15:00;;285;311.7;0;FLAT;100_Diffus
14/10/2023 15:10;;221.5;229.8;0;FLAT;100_Diffus
14/10/2023 15:20;;190.2;201.5;0;FLAT;100_Diffus
14/10/2023 15:30;;196.7;216.7;0;FLAT;100_Diffus
14/10/2023 15:40;;189.4;199.8;0;FLAT;100_Diffus
14/10/2023 15:50;;166;222.3;0;FLAT;100_Diffus
14/10/2023 16:00;;108.5;140.6;0;FLAT;100_Diffus
14/10/2023 16:10;;83.5;87.3;0;FLAT;100_Diffus
14/10/2023 16:20;;61.2;62.5;0;FLAT;100_Diffus
14/10/2023 16:30;;43.8;43.8;0;FLAT;100_Diffus
14/10/2023 16:40;;29;29;0;FLAT;100_Diffus
14/10/2023 16:50;;17.3;17.3;0;FLAT;100_Diffus
14/10/2023 17:00;;6.9;6.9;0;FLAT;100_Diffus
14/10/2023 17:10;;1.9;1.9;0;FLAT;100_Diffus
14/10/2023 17:20;;0.2;0.2;0;FLAT;100_Diffus
14/10/2023 17:30;;0;0;0;FLAT;100_Diffus
14/10/2023 17:40;;0;0;0;FLAT;100_Diffus
14/10/2023 17:50;;0;0;0;FLAT;100_Diffus
14/10/2023 18:00;;0;0;0;FLAT;100_Diffus
14/10/2023 18:10;;0;0;0;FLAT;100_Diffus
14/10/2023 18:20;;0;0;0;FLAT;100_Diffus
14/10/2023 18:30;;0;0;0;FLAT;100_Diffus
14/10/2023 18:40;;0;0;0;FLAT;100_Diffus
14/10/2023 18:50;;0;0;0;FLAT;100_Diffus
14/10/2023 19:00;;0;0;0;FLAT;100_Diffus
14/10/2023 19:10;;0;0;0;FLAT;100_Diffus
14/10/2023 19:20;;0;0;0;FLAT;100_Diffus
14/10/2023 19:30;;0;0;0;FLAT;100_Diffus
14/10/2023 19:40;;0;0;0;FLAT;100_Diffus
14/10/2023 19:50;;0;0;0;FLAT;100_Diffus
14/10/2023 20:00;;0;0;0;FLAT;100_Diffus
14/10/2023 20:10;;0;0;0;FLAT;100_Diffus
14/10/2023 20:20;;0;0;0;FLAT;100_Diffus
14/10/2023 20:30;;0;0;0;FLAT;100_Diffus
14/10/2023 20:40;;0;0;0;FLAT;100_Diffus
14/10/2023 20:50;;0;0;0;FLAT;100_Diffus
14/10/2023 21:00;;0;0;0;FLAT;100_Diffus
14/10/2023 21:10;;0;0;0;FLAT;100_Diffus
14/10/2023 21:20;;0;0;0;FLAT;100_Diffus
14/10/2023 21:30;;0;0;0;FLAT;100_Diffus
14/10/2023 21:40;;0;0;0;FLAT;100_Diffus
14/10/2023 21:50;;0;0;0;FLAT;100_Diffus
14/10/2023 22:00;;0;0;0;FLAT;100_Diffus
14/10/2023 22:10;;0;0;0;FLAT;100_Diffus
14/10/2023 22:20;;0;0;0;FLAT;100_Diffus
14/10/2023 22:30;;0;0;0;FLAT;100_Diffus
14/10/2023 22:40;;0;0;0;FLAT;100_Diffus
14/10/2023 22:50;;0;0;0;FLAT;100_Diffus
14/10/2023 23:00;;0;0;0;FLAT;100_Diffus
14/10/2023 23:10;;0;0;0;FLAT;100_Diffus
14/10/2023 23:20;;0;0;0;FLAT;100_Diffus
14/10/2023 23:30;;0;0;0;FLAT;100_Diffus
14/10/2023 23:40;;0;0;0;FLAT;100_Diffus
14/10/2023 23:50;;0;0;0;FLAT;100_Diffus
